trip_id,origin_station,destination_station,route_id,day_type,hour_block,distance_km,segment_count,transfer_count,is_peak_hour,weather_condition,traffic_level,station_type_origin,station_type_destination,travel_time_min
TRIP_0669,Mercado Distrital,Hospital Central,R2,weekday,07-09,1.8,1,0,1,clear,high,barrial,central,20.59
TRIP_0670,Mercado Distrital,Centro Histórico,R2,saturday,05-07,3.9,2,0,0,clear,medium,barrial,central,17.62
TRIP_0671,Lago Azul,Portal Norte,R1,weekday,07-09,3.2,1,0,1,rain,high,intermedia,terminal,25.84
TRIP_0672,San Pedro,Hospital Central,R5,sunday,07-09,2.7,1,0,1,clear,medium,intermedia,central,18.17
TRIP_0673,Hospital Central,Universidad,R2+R1,weekday,05-07,4.5,2,1,0,clear,medium,central,intermedia,32.19
TRIP_0674,Villa Nueva,San Pedro,R3+R1,weekday,15-18,11.8,4,1,1,clear,medium,barrial,intermedia,59.05
TRIP_0675,Terminal Sur,Hospital Central,R2,weekday,12-15,5.8,2,0,0,clear,low,terminal,central,24.65
TRIP_0676,Universidad,Parque Industrial,R4,weekday,09-12,7.3,2,0,0,clear,low,intermedia,industrial,27.41
TRIP_0677,Parque Industrial,Terminal Sur,R5+R2,weekday,21-23,9.2,3,1,0,clear,medium,industrial,terminal,42.81
TRIP_0678,Centro Histórico,Universidad,R1,saturday,05-07,2.4,1,0,0,clear,low,central,intermedia,11.04
TRIP_0679,Hospital Central,Tecnoparque,R5+R4,weekday,15-18,6.4,2,1,1,heavy_rain,medium,central,industrial,47.9
TRIP_0680,Terminal Sur,Mercado Distrital,R2,weekday,15-18,4.0,1,0,1,rain,medium,terminal,barrial,24.78
TRIP_0681,Universidad,Lago Azul,R1,weekday,09-12,5.2,2,0,0,rain,low,intermedia,intermedia,20.98
TRIP_0682,Mercado Distrital,Portal Norte,R2+R1,weekday,15-18,9.9,4,1,1,rain,high,barrial,terminal,61.35
TRIP_0683,Hospital Central,Parque Industrial,R5,sunday,15-18,3.4,1,0,1,rain,medium,central,industrial,24.0
TRIP_0684,Parque Industrial,Tecnoparque,R4,weekday,07-09,3.0,1,0,1,heavy_rain,high,industrial,industrial,34.27
TRIP_0685,Universidad,Mercado Distrital,R1+R2,weekday,18-21,6.3,3,1,1,heavy_rain,high,intermedia,barrial,54.63
TRIP_0686,Villa Nueva,San Pedro,R3+R1,sunday,07-09,11.8,4,1,1,clear,high,barrial,intermedia,67.67
TRIP_0687,Universidad,San Pedro,R1,weekday,09-12,3.1,1,0,0,clear,low,intermedia,intermedia,15.75
TRIP_0688,Centro Histórico,Terminal Sur,R2,weekday,18-21,7.9,3,0,1,clear,high,central,terminal,39.83
TRIP_0689,Universidad,Hospital Central,R1+R2,weekday,07-09,4.5,2,1,1,clear,medium,intermedia,central,33.94
TRIP_0690,Centro Histórico,Villa Nueva,R1+R3,weekday,09-12,6.3,2,1,0,clear,low,central,barrial,34.33
TRIP_0691,Centro Histórico,Aeropuerto,R1+R4,weekday,05-07,15.8,4,1,0,clear,high,central,terminal,75.26
TRIP_0692,Centro Histórico,Portal Norte,R1,weekday,12-15,6.0,2,0,0,rain,high,central,terminal,30.81
TRIP_0693,Terminal Sur,Lago Azul,R3,sunday,18-21,8.7,2,0,1,clear,high,terminal,intermedia,36.79
TRIP_0694,San Pedro,Universidad,R1,sunday,09-12,3.1,1,0,0,clear,low,intermedia,intermedia,12.7
TRIP_0695,Terminal Sur,Hospital Central,R2,sunday,07-09,5.8,2,0,1,clear,medium,terminal,central,28.27
TRIP_0696,Mercado Distrital,Universidad,R2+R1,saturday,07-09,6.3,3,1,1,clear,medium,barrial,intermedia,40.5
TRIP_0697,Villa Nueva,Mercado Distrital,R3+R2,weekday,15-18,9.2,2,1,1,rain,high,barrial,barrial,51.6
TRIP_0698,Portal Norte,Mercado Distrital,R1+R2,weekday,18-21,9.9,4,1,1,clear,high,terminal,barrial,49.99
TRIP_0699,San Pedro,Villa Nueva,R1+R3,weekday,15-18,11.8,4,1,1,clear,high,intermedia,barrial,64.99
TRIP_0700,Hospital Central,Mercado Distrital,R2,sunday,09-12,1.8,1,0,0,clear,low,central,barrial,9.17
TRIP_0701,Hospital Central,Universidad,R2+R1,weekday,07-09,4.5,2,1,1,clear,high,central,intermedia,40.29
TRIP_0702,Portal Norte,Universidad,R1,sunday,12-15,8.4,3,0,0,clear,low,terminal,intermedia,27.79
TRIP_0703,Aeropuerto,Portal Norte,R4+R1,weekday,12-15,21.8,6,1,0,clear,medium,terminal,terminal,82.17
TRIP_0704,Hospital Central,Lago Azul,R2+R1,saturday,07-09,4.9,2,1,1,clear,medium,central,intermedia,33.1
TRIP_0705,Mercado Distrital,San Pedro,R2+R5,weekday,18-21,4.5,2,1,1,rain,high,barrial,intermedia,39.56
TRIP_0706,San Pedro,Universidad,R1,weekday,07-09,3.1,1,0,1,clear,high,intermedia,intermedia,23.81
TRIP_0707,Portal Norte,Aeropuerto,R1+R4,weekday,12-15,21.8,6,1,0,rain,low,terminal,terminal,74.04
TRIP_0708,Portal Norte,Centro Histórico,R1,weekday,12-15,6.0,2,0,0,rain,medium,terminal,central,28.16
TRIP_0709,Tecnoparque,Aeropuerto,R4,sunday,12-15,9.1,2,0,0,clear,high,industrial,terminal,37.1
TRIP_0710,Lago Azul,Portal Norte,R1,weekday,15-18,3.2,1,0,1,clear,medium,intermedia,terminal,20.97
TRIP_0711,Terminal Sur,Portal Norte,R3+R1,weekday,09-12,11.9,3,1,0,clear,low,terminal,terminal,45.89
TRIP_0712,Parque Industrial,San Pedro,R5,weekday,15-18,6.1,2,0,1,clear,high,industrial,intermedia,35.01
TRIP_0713,Terminal Sur,Centro Histórico,R2,sunday,09-12,7.9,3,0,0,rain,low,terminal,central,30.52
TRIP_0714,Parque Industrial,Mercado Distrital,R5+R2,weekday,07-09,5.2,2,1,1,heavy_rain,high,industrial,barrial,54.72
TRIP_0715,Centro Histórico,Mercado Distrital,R2,sunday,15-18,3.9,2,0,1,clear,medium,central,barrial,20.35
TRIP_0716,Universidad,Parque Industrial,R4,saturday,15-18,7.3,2,0,1,clear,high,intermedia,industrial,40.48
TRIP_0717,Aeropuerto,San Pedro,R4+R5,saturday,12-15,12.2,3,1,0,heavy_rain,medium,terminal,intermedia,56.38
TRIP_0718,Centro Histórico,Parque Industrial,R2+R5,weekday,12-15,5.5,2,1,0,clear,medium,central,industrial,33.44
TRIP_0719,Terminal Sur,Parque Industrial,R2+R5,weekday,09-12,9.2,3,1,0,clear,medium,terminal,industrial,43.57
TRIP_0720,Terminal Sur,Hospital Central,R2,weekday,09-12,5.8,2,0,0,clear,medium,terminal,central,27.91
TRIP_0721,Terminal Sur,Hospital Central,R2,weekday,07-09,5.8,2,0,1,clear,high,terminal,central,33.65
TRIP_0722,Terminal Sur,Portal Norte,R3+R1,weekday,09-12,11.9,3,1,0,clear,low,terminal,terminal,47.34
TRIP_0723,San Pedro,Lago Azul,R1,weekday,15-18,8.3,3,0,1,rain,medium,intermedia,intermedia,35.11
TRIP_0724,Villa Nueva,Lago Azul,R3,weekday,15-18,3.5,1,0,1,clear,medium,barrial,intermedia,20.99
TRIP_0725,Mercado Distrital,Lago Azul,R2+R1,saturday,15-18,6.7,3,1,1,clear,medium,barrial,intermedia,35.81
TRIP_0726,Tecnoparque,Centro Histórico,R4+R1,weekday,09-12,6.7,2,1,0,clear,medium,industrial,central,34.23
TRIP_0727,Hospital Central,Aeropuerto,R5+R4,saturday,09-12,9.5,2,1,0,clear,low,central,terminal,40.38
TRIP_0728,Terminal Sur,Villa Nueva,R3,sunday,18-21,5.2,1,0,1,clear,high,terminal,barrial,27.18
TRIP_0729,Universidad,Terminal Sur,R1+R2,weekday,09-12,10.3,4,1,0,clear,low,intermedia,terminal,47.55
TRIP_0730,Parque Industrial,Centro Histórico,R5+R2,weekday,18-21,5.5,2,1,1,rain,high,industrial,central,43.73
TRIP_0731,Mercado Distrital,Centro Histórico,R2,sunday,15-18,3.9,2,0,1,clear,high,barrial,central,28.13
TRIP_0732,Villa Nueva,Centro Histórico,R3+R1,weekday,12-15,6.3,2,1,0,clear,high,barrial,central,35.55
TRIP_0733,Centro Histórico,Portal Norte,R1,saturday,15-18,6.0,2,0,1,rain,high,central,terminal,33.21
TRIP_0734,Villa Nueva,Universidad,R3+R1,weekday,09-12,8.7,3,1,0,clear,medium,barrial,intermedia,38.61
TRIP_0735,San Pedro,Hospital Central,R5,saturday,15-18,2.7,1,0,1,rain,medium,intermedia,central,20.34
TRIP_0736,Terminal Sur,Lago Azul,R3,saturday,15-18,8.7,2,0,1,clear,high,terminal,intermedia,38.37
TRIP_0737,San Pedro,Centro Histórico,R1,sunday,12-15,5.5,2,0,0,rain,low,intermedia,central,19.95
TRIP_0738,Villa Nueva,Terminal Sur,R3,weekday,15-18,5.2,1,0,1,clear,high,barrial,terminal,28.09
TRIP_0739,San Pedro,Mercado Distrital,R5+R2,weekday,15-18,4.5,2,1,1,clear,medium,intermedia,barrial,32.29
TRIP_0740,Aeropuerto,Centro Histórico,R4+R1,weekday,05-07,15.8,4,1,0,clear,medium,terminal,central,65.39
TRIP_0741,Hospital Central,Aeropuerto,R5+R4,weekday,18-21,9.5,2,1,1,clear,medium,central,terminal,51.33
TRIP_0742,Parque Industrial,Centro Histórico,R5+R2,sunday,18-21,5.5,2,1,1,clear,medium,industrial,central,37.4
TRIP_0743,Centro Histórico,Villa Nueva,R1+R3,weekday,15-18,6.3,2,1,1,clear,high,central,barrial,47.3
TRIP_0744,Portal Norte,San Pedro,R1,saturday,09-12,11.5,4,0,0,clear,low,terminal,intermedia,35.66
TRIP_0745,Tecnoparque,Hospital Central,R4+R5,weekday,12-15,6.4,2,1,0,clear,medium,industrial,central,35.46
TRIP_0746,Terminal Sur,Lago Azul,R3,weekday,15-18,8.7,2,0,1,clear,high,terminal,intermedia,39.57
TRIP_0747,Centro Histórico,Portal Norte,R1,weekday,07-09,6.0,2,0,1,clear,medium,central,terminal,26.82
TRIP_0748,Hospital Central,Aeropuerto,R5+R4,weekday,09-12,9.5,2,1,0,rain,high,central,terminal,48.91
TRIP_0749,Parque Industrial,Tecnoparque,R4,weekday,12-15,3.0,1,0,0,clear,medium,industrial,industrial,17.1
TRIP_0750,Portal Norte,Parque Industrial,R1+R4,sunday,05-07,15.7,5,1,0,clear,low,terminal,industrial,62.24
TRIP_0751,Portal Norte,San Pedro,R1,weekday,18-21,11.5,4,0,1,rain,medium,terminal,intermedia,44.44
TRIP_0752,Lago Azul,Universidad,R1,weekday,21-23,5.2,2,0,0,clear,high,intermedia,intermedia,27.64
TRIP_0753,San Pedro,Terminal Sur,R5+R2,weekday,09-12,8.5,3,1,0,clear,low,intermedia,terminal,38.03
TRIP_0754,Universidad,Aeropuerto,R4,weekday,12-15,13.4,3,0,0,clear,low,intermedia,terminal,40.87
TRIP_0755,Lago Azul,San Pedro,R1,weekday,15-18,8.3,3,0,1,clear,medium,intermedia,intermedia,34.48
TRIP_0756,San Pedro,Mercado Distrital,R5+R2,weekday,09-12,4.5,2,1,0,clear,high,intermedia,barrial,35.88
TRIP_0757,Parque Industrial,San Pedro,R5,weekday,15-18,6.1,2,0,1,clear,high,industrial,intermedia,34.65
TRIP_0758,San Pedro,Lago Azul,R1,sunday,09-12,8.3,3,0,0,rain,low,intermedia,intermedia,26.51
TRIP_0759,Hospital Central,Universidad,R2+R1,saturday,09-12,4.5,2,1,0,clear,high,central,intermedia,31.69
TRIP_0760,San Pedro,Portal Norte,R1,weekday,18-21,11.5,4,0,1,rain,high,intermedia,terminal,54.28
TRIP_0761,Terminal Sur,Portal Norte,R3+R1,saturday,09-12,11.9,3,1,0,clear,medium,terminal,terminal,50.75
TRIP_0762,Centro Histórico,Universidad,R1,saturday,18-21,2.4,1,0,1,clear,high,central,intermedia,23.42
TRIP_0763,Aeropuerto,Hospital Central,R4+R5,weekday,12-15,9.5,2,1,0,clear,medium,terminal,central,42.26
TRIP_0764,Centro Histórico,Aeropuerto,R1+R4,weekday,09-12,15.8,4,1,0,clear,high,central,terminal,71.46
TRIP_0765,Centro Histórico,Aeropuerto,R1+R4,weekday,07-09,15.8,4,1,1,clear,high,central,terminal,78.71
TRIP_0766,Portal Norte,Parque Industrial,R1+R4,weekday,18-21,15.7,5,1,1,clear,high,terminal,industrial,82.04
TRIP_0767,Portal Norte,Villa Nueva,R1+R3,weekday,18-21,6.7,2,1,1,rain,high,terminal,barrial,45.09
TRIP_0768,Universidad,Villa Nueva,R1+R3,weekday,12-15,8.7,3,1,0,clear,low,intermedia,barrial,37.11
TRIP_0769,Parque Industrial,Terminal Sur,R5+R2,weekday,09-12,9.2,3,1,0,clear,high,industrial,terminal,46.12
TRIP_0770,Parque Industrial,Lago Azul,R4+R1,weekday,15-18,12.5,4,1,1,clear,high,industrial,intermedia,74.67
TRIP_0771,San Pedro,Terminal Sur,R5+R2,weekday,18-21,8.5,3,1,1,clear,medium,intermedia,terminal,47.34
TRIP_0772,Centro Histórico,Tecnoparque,R1+R4,weekday,12-15,6.7,2,1,0,clear,medium,central,industrial,35.62
TRIP_0773,Portal Norte,Centro Histórico,R1,weekday,18-21,6.0,2,0,1,clear,high,terminal,central,35.07
TRIP_0774,Universidad,Aeropuerto,R4,saturday,07-09,13.4,3,0,1,clear,high,intermedia,terminal,58.41
TRIP_0775,Centro Histórico,San Pedro,R1,weekday,07-09,5.5,2,0,1,clear,medium,central,intermedia,25.53
TRIP_0776,San Pedro,Villa Nueva,R1+R3,weekday,05-07,11.8,4,1,0,rain,low,intermedia,barrial,48.56
TRIP_0777,Hospital Central,Parque Industrial,R5,sunday,18-21,3.4,1,0,1,clear,medium,central,industrial,20.2
TRIP_0778,Terminal Sur,Centro Histórico,R2,weekday,07-09,7.9,3,0,1,clear,high,terminal,central,39.44
TRIP_0779,Lago Azul,San Pedro,R1,weekday,07-09,8.3,3,0,1,clear,medium,intermedia,intermedia,35.89
TRIP_0780,Parque Industrial,Tecnoparque,R4,sunday,09-12,3.0,1,0,0,clear,medium,industrial,industrial,16.15
TRIP_0781,Centro Histórico,Villa Nueva,R1+R3,weekday,12-15,6.3,2,1,0,clear,medium,central,barrial,34.66
TRIP_0782,Mercado Distrital,Lago Azul,R2+R1,weekday,15-18,6.7,3,1,1,clear,medium,barrial,intermedia,44.17
TRIP_0783,Hospital Central,Terminal Sur,R2,weekday,07-09,5.8,2,0,1,rain,high,central,terminal,35.05
TRIP_0784,Parque Industrial,Tecnoparque,R4,weekday,09-12,3.0,1,0,0,clear,medium,industrial,industrial,17.55
TRIP_0785,San Pedro,Lago Azul,R1,weekday,05-07,8.3,3,0,0,clear,high,intermedia,intermedia,36.86
TRIP_0786,Lago Azul,Hospital Central,R1+R2,sunday,18-21,4.9,2,1,1,rain,high,intermedia,central,40.55
TRIP_0787,Mercado Distrital,Hospital Central,R2,saturday,07-09,1.8,1,0,1,rain,high,barrial,central,23.44
TRIP_0788,Aeropuerto,Tecnoparque,R4,weekday,07-09,9.1,2,0,1,clear,high,terminal,industrial,41.25
TRIP_0789,Hospital Central,Universidad,R2+R1,weekday,09-12,4.5,2,1,0,rain,medium,central,intermedia,32.35
TRIP_0790,Aeropuerto,Tecnoparque,R4,sunday,07-09,9.1,2,0,1,clear,medium,terminal,industrial,36.19
TRIP_0791,Portal Norte,Terminal Sur,R1+R3,weekday,05-07,11.9,3,1,0,clear,high,terminal,terminal,60.41
TRIP_0792,Universidad,Mercado Distrital,R1+R2,weekday,09-12,6.3,3,1,0,clear,medium,intermedia,barrial,34.85
TRIP_0793,Aeropuerto,San Pedro,R4+R5,sunday,09-12,12.2,3,1,0,clear,low,terminal,intermedia,46.86
TRIP_0794,Mercado Distrital,Hospital Central,R2,weekday,07-09,1.8,1,0,1,clear,high,barrial,central,20.28
TRIP_0795,Lago Azul,Portal Norte,R1,saturday,15-18,3.2,1,0,1,clear,medium,intermedia,terminal,18.09
TRIP_0796,Hospital Central,Universidad,R2+R1,saturday,18-21,4.5,2,1,1,clear,medium,central,intermedia,31.96
TRIP_0797,San Pedro,Universidad,R1,saturday,15-18,3.1,1,0,1,clear,medium,intermedia,intermedia,19.91
TRIP_0798,San Pedro,Hospital Central,R5,weekday,18-21,2.7,1,0,1,rain,high,intermedia,central,24.75
TRIP_0799,Hospital Central,Universidad,R2+R1,weekday,07-09,4.5,2,1,1,rain,high,central,intermedia,43.79
TRIP_0800,Centro Histórico,Terminal Sur,R2,saturday,18-21,7.9,3,0,1,clear,medium,central,terminal,37.8
TRIP_0801,Universidad,Tecnoparque,R4,weekday,18-21,4.3,1,0,1,clear,high,intermedia,industrial,32.04
TRIP_0802,Tecnoparque,Centro Histórico,R4+R1,weekday,07-09,6.7,2,1,1,clear,high,industrial,central,42.82
TRIP_0803,Tecnoparque,Hospital Central,R4+R5,weekday,09-12,6.4,2,1,0,clear,medium,industrial,central,33.54
TRIP_0804,Lago Azul,Parque Industrial,R1+R4,saturday,07-09,12.5,4,1,1,clear,medium,intermedia,industrial,58.34
TRIP_0805,San Pedro,Villa Nueva,R1+R3,weekday,07-09,11.8,4,1,1,rain,medium,intermedia,barrial,59.97
TRIP_0806,Villa Nueva,Universidad,R3+R1,weekday,15-18,8.7,3,1,1,clear,low,barrial,intermedia,40.33
TRIP_0807,Lago Azul,Parque Industrial,R1+R4,weekday,12-15,12.5,4,1,0,rain,low,intermedia,industrial,55.61
TRIP_0808,Universidad,Lago Azul,R1,sunday,18-21,5.2,2,0,1,rain,high,intermedia,intermedia,32.16
TRIP_0809,Portal Norte,Parque Industrial,R1+R4,weekday,15-18,15.7,5,1,1,clear,high,terminal,industrial,81.35
TRIP_0810,Terminal Sur,Portal Norte,R3+R1,weekday,07-09,11.9,3,1,1,rain,high,terminal,terminal,69.62
TRIP_0811,Tecnoparque,Universidad,R4,saturday,09-12,4.3,1,0,0,clear,medium,industrial,intermedia,20.29
TRIP_0812,Centro Histórico,Portal Norte,R1,saturday,07-09,6.0,2,0,1,rain,high,central,terminal,33.71
TRIP_0813,Terminal Sur,Portal Norte,R3+R1,weekday,15-18,11.9,3,1,1,clear,medium,terminal,terminal,58.19
TRIP_0814,Universidad,Centro Histórico,R1,saturday,15-18,2.4,1,0,1,clear,high,intermedia,central,19.77
TRIP_0815,San Pedro,Terminal Sur,R5+R2,sunday,07-09,8.5,3,1,1,clear,medium,intermedia,terminal,41.35
TRIP_0816,Lago Azul,Portal Norte,R1,weekday,21-23,3.2,1,0,0,clear,low,intermedia,terminal,15.49
TRIP_0817,San Pedro,Mercado Distrital,R5+R2,sunday,18-21,4.5,2,1,1,clear,medium,intermedia,barrial,36.51
TRIP_0818,Aeropuerto,Hospital Central,R4+R5,saturday,07-09,9.5,2,1,1,clear,high,terminal,central,53.77
TRIP_0819,Centro Histórico,Universidad,R1,weekday,07-09,2.4,1,0,1,clear,medium,central,intermedia,18.73
TRIP_0820,Universidad,Mercado Distrital,R1+R2,weekday,09-12,6.3,3,1,0,rain,medium,intermedia,barrial,36.34
TRIP_0821,Universidad,Terminal Sur,R1+R2,weekday,09-12,10.3,4,1,0,clear,high,intermedia,terminal,55.05
TRIP_0822,Centro Histórico,Parque Industrial,R2+R5,weekday,09-12,5.5,2,1,0,clear,medium,central,industrial,31.07
TRIP_0823,Portal Norte,Lago Azul,R1,sunday,09-12,3.2,1,0,0,clear,high,terminal,intermedia,20.75
TRIP_0824,San Pedro,Villa Nueva,R1+R3,weekday,09-12,11.8,4,1,0,rain,medium,intermedia,barrial,54.41
TRIP_0825,Hospital Central,Centro Histórico,R2,weekday,05-07,2.1,1,0,0,heavy_rain,medium,central,central,22.33
TRIP_0826,Terminal Sur,San Pedro,R2+R5,weekday,21-23,8.5,3,1,0,clear,medium,terminal,intermedia,41.82
TRIP_0827,Portal Norte,Mercado Distrital,R1+R2,weekday,15-18,9.9,4,1,1,rain,high,terminal,barrial,57.86
TRIP_0828,Universidad,San Pedro,R1,weekday,18-21,3.1,1,0,1,clear,medium,intermedia,intermedia,20.62
TRIP_0829,Centro Histórico,Terminal Sur,R2,weekday,07-09,7.9,3,0,1,rain,medium,central,terminal,37.65
TRIP_0830,Mercado Distrital,Hospital Central,R2,weekday,21-23,1.8,1,0,0,clear,high,barrial,central,18.44
TRIP_0831,Terminal Sur,San Pedro,R2+R5,saturday,15-18,8.5,3,1,1,heavy_rain,high,terminal,intermedia,62.66
TRIP_0832,Aeropuerto,Parque Industrial,R4,weekday,15-18,6.1,1,0,1,clear,low,terminal,industrial,27.2
TRIP_0833,Aeropuerto,Centro Histórico,R4+R1,sunday,09-12,15.8,4,1,0,clear,low,terminal,central,59.83
TRIP_0834,Portal Norte,San Pedro,R1,sunday,12-15,11.5,4,0,0,clear,low,terminal,intermedia,33.3
TRIP_0835,Aeropuerto,Hospital Central,R4+R5,saturday,05-07,9.5,2,1,0,clear,medium,terminal,central,40.96
TRIP_0836,San Pedro,Terminal Sur,R5+R2,weekday,18-21,8.5,3,1,1,clear,low,intermedia,terminal,39.67
TRIP_0837,Universidad,Centro Histórico,R1,weekday,12-15,2.4,1,0,0,clear,medium,intermedia,central,16.47
TRIP_0838,Hospital Central,Aeropuerto,R5+R4,weekday,09-12,9.5,2,1,0,clear,medium,central,terminal,35.7
TRIP_0839,Mercado Distrital,Portal Norte,R2+R1,saturday,07-09,9.9,4,1,1,clear,low,barrial,terminal,42.64
TRIP_0840,San Pedro,Lago Azul,R1,saturday,09-12,8.3,3,0,0,clear,low,intermedia,intermedia,25.34
TRIP_0841,Hospital Central,Villa Nueva,R2+R3,weekday,07-09,11.0,3,1,1,rain,high,central,barrial,67.01
TRIP_0842,San Pedro,Centro Histórico,R1,weekday,18-21,5.5,2,0,1,rain,medium,intermedia,central,26.75
TRIP_0843,Villa Nueva,Universidad,R3+R1,weekday,12-15,8.7,3,1,0,clear,low,barrial,intermedia,38.66
TRIP_0844,Mercado Distrital,Universidad,R2+R1,weekday,18-21,6.3,3,1,1,clear,high,barrial,intermedia,45.32
TRIP_0845,Hospital Central,Terminal Sur,R2,weekday,18-21,5.8,2,0,1,clear,high,central,terminal,31.64
TRIP_0846,San Pedro,Tecnoparque,R1+R4,weekday,07-09,7.4,2,1,1,clear,medium,intermedia,industrial,41.98
TRIP_0847,Tecnoparque,Hospital Central,R4+R5,weekday,15-18,6.4,2,1,1,rain,high,industrial,central,50.14
TRIP_0848,Centro Histórico,Aeropuerto,R1+R4,saturday,09-12,15.8,4,1,0,clear,high,central,terminal,69.38
TRIP_0849,Terminal Sur,Hospital Central,R2,saturday,05-07,5.8,2,0,0,clear,medium,terminal,central,26.2
TRIP_0850,Portal Norte,San Pedro,R1,saturday,05-07,11.5,4,0,0,clear,medium,terminal,intermedia,39.92
TRIP_0851,Hospital Central,Universidad,R2+R1,saturday,07-09,4.5,2,1,1,clear,high,central,intermedia,41.1
TRIP_0852,Lago Azul,Tecnoparque,R1+R4,saturday,05-07,9.5,3,1,0,clear,high,intermedia,industrial,46.59
TRIP_0853,Lago Azul,Hospital Central,R1+R2,weekday,09-12,4.9,2,1,0,rain,medium,intermedia,central,34.13
TRIP_0854,Terminal Sur,Hospital Central,R2,weekday,21-23,5.8,2,0,0,clear,medium,terminal,central,27.25
TRIP_0855,San Pedro,Lago Azul,R1,weekday,15-18,8.3,3,0,1,rain,high,intermedia,intermedia,43.11
TRIP_0856,Portal Norte,Terminal Sur,R1+R3,sunday,21-23,11.9,3,1,0,heavy_rain,low,terminal,terminal,51.55
TRIP_0857,Hospital Central,Universidad,R2+R1,weekday,12-15,4.5,2,1,0,clear,medium,central,intermedia,25.61
TRIP_0858,Portal Norte,Villa Nueva,R1+R3,weekday,18-21,6.7,2,1,1,rain,high,terminal,barrial,41.51
TRIP_0859,Terminal Sur,San Pedro,R2+R5,weekday,09-12,8.5,3,1,0,rain,high,terminal,intermedia,48.4
TRIP_0860,Mercado Distrital,Universidad,R2+R1,weekday,07-09,6.3,3,1,1,clear,high,barrial,intermedia,43.04
TRIP_0861,Universidad,Villa Nueva,R1+R3,sunday,21-23,8.7,3,1,0,clear,medium,intermedia,barrial,35.95
TRIP_0862,Portal Norte,Lago Azul,R1,sunday,18-21,3.2,1,0,1,rain,high,terminal,intermedia,25.08
TRIP_0863,Villa Nueva,Lago Azul,R3,weekday,15-18,3.5,1,0,1,clear,high,barrial,intermedia,25.76
TRIP_0864,Lago Azul,Aeropuerto,R1+R4,weekday,09-12,18.6,5,1,0,clear,medium,intermedia,terminal,70.26
TRIP_0865,Tecnoparque,Aeropuerto,R4,saturday,18-21,9.1,2,0,1,clear,high,industrial,terminal,44.27
TRIP_0866,Hospital Central,Terminal Sur,R2,saturday,15-18,5.8,2,0,1,clear,high,central,terminal,32.09
TRIP_0867,Centro Histórico,San Pedro,R1,weekday,15-18,5.5,2,0,1,rain,high,central,intermedia,34.95
TRIP_0868,Parque Industrial,Universidad,R4,weekday,15-18,7.3,2,0,1,clear,high,industrial,intermedia,39.4
TRIP_0869,San Pedro,Villa Nueva,R1+R3,weekday,15-18,11.8,4,1,1,clear,medium,intermedia,barrial,52.56
TRIP_0870,Universidad,Mercado Distrital,R1+R2,weekday,07-09,6.3,3,1,1,clear,medium,intermedia,barrial,40.33
TRIP_0871,Parque Industrial,Lago Azul,R4+R1,sunday,07-09,12.5,4,1,1,clear,high,industrial,intermedia,73.77
TRIP_0872,Mercado Distrital,Hospital Central,R2,weekday,05-07,1.8,1,0,0,rain,medium,barrial,central,17.76
TRIP_0873,Portal Norte,Parque Industrial,R1+R4,weekday,12-15,15.7,5,1,0,clear,medium,terminal,industrial,59.29
TRIP_0874,Mercado Distrital,Villa Nueva,R2+R3,saturday,15-18,9.2,2,1,1,clear,medium,barrial,barrial,44.31
TRIP_0875,Aeropuerto,Universidad,R4,weekday,07-09,13.4,3,0,1,clear,high,terminal,intermedia,58.01
TRIP_0876,Centro Histórico,San Pedro,R1,weekday,09-12,5.5,2,0,0,clear,medium,central,intermedia,21.19
TRIP_0877,San Pedro,Terminal Sur,R5+R2,weekday,07-09,8.5,3,1,1,clear,high,intermedia,terminal,52.94
TRIP_0878,Lago Azul,Tecnoparque,R1+R4,weekday,18-21,9.5,3,1,1,clear,high,intermedia,industrial,49.93
TRIP_0879,Aeropuerto,Lago Azul,R4+R1,weekday,05-07,18.6,5,1,0,rain,low,terminal,intermedia,68.76
TRIP_0880,Villa Nueva,Hospital Central,R3+R2,sunday,15-18,11.0,3,1,1,clear,medium,barrial,central,51.79
TRIP_0881,Aeropuerto,Lago Azul,R4+R1,weekday,07-09,18.6,5,1,1,clear,high,terminal,intermedia,88.49
TRIP_0882,Parque Industrial,Hospital Central,R5,weekday,12-15,3.4,1,0,0,clear,medium,industrial,central,19.73
TRIP_0883,Aeropuerto,Universidad,R4,saturday,18-21,13.4,3,0,1,rain,medium,terminal,intermedia,52.03
TRIP_0884,Terminal Sur,Lago Azul,R3,weekday,07-09,8.7,2,0,1,clear,high,terminal,intermedia,38.75
TRIP_0885,Aeropuerto,San Pedro,R4+R5,saturday,15-18,12.2,3,1,1,clear,medium,terminal,intermedia,58.12
TRIP_0886,Mercado Distrital,Terminal Sur,R2,weekday,05-07,4.0,1,0,0,clear,medium,barrial,terminal,19.56
